case_id,fen,category,source,variant,depth,move,engine_score_cp,depth_nodes,total_nodes,depth_elapsed_s,total_elapsed_s,run_completed_depth,run_timeout,run_elapsed_s,sf_best_move,sf_best_score,sf_candidate_score,sf_best_cp,sf_candidate_cp,sf_best_expectation,sf_candidate_expectation,cp_delta_raw,cp_loss,expectation_delta_raw,expectation_loss,mate_blunder,sign_flip,winning_to_notwinning,stat_tt_cutoffs,stat_null_tries,stat_null_cutoffs,stat_lmr_reductions,stat_lmr_researches,stat_futility_skips,stat_repetition_draws,stat_aspiration_retries,stat_material_capture_deprioritized,stat_qnodes
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,3,a8a6,20,884,1200,0.034734087996184826,0.0493507880019024,7,False,2.0047187980089802,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,931,475,324,2121,30,6833,0,0,0,19969
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,4,a8a6,5,2048,3248,0.11624591698637232,0.16559790499741212,7,False,2.0047187980089802,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,931,475,324,2121,30,6833,0,0,0,19969
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,5,a8a6,-3,4482,7730,0.216907451977022,0.3825069569866173,7,False,2.0047187980089802,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,931,475,324,2121,30,6833,0,0,0,19969
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,6,a8a6,-6,15524,23254,0.7623066710075364,1.1448152280063368,7,False,2.0047187980089802,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,931,475,324,2121,30,6833,0,0,0,19969
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_pvs,7,a8a6,-2,17680,40934,0.859899970004335,2.0047168979945127,7,False,2.0047187980089802,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,931,475,324,2121,30,6833,0,0,0,19969
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,1,h7h6,12,74,74,0.0027609439857769758,0.0027620439941529185,7,False,7.116734993993305,c3d5,-73,-232,-73,-232,0.4145,0.0005,159.0,159.0,0.414,0.414,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,2,a8a6,36,303,377,0.012906635005492717,0.015669778978917748,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,3,a8a6,20,888,1265,0.034702589007792994,0.050373367994325235,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,4,a8a6,5,2601,3866,0.14913964198785834,0.19951410999055952,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,5,a8a6,-3,8354,12220,0.42026938300114125,0.6197848930023611,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,6,a8a6,-9,37712,49932,2.083902874001069,2.7036893669865094,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_lmr,7,a8a6,-2,86018,135950,4.413042027008487,7.116732894006418,7,False,7.116734993993305,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5256,0,0,0,0,65798,0,0,0,60953
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,1,h7h6,12,74,74,0.0027453429938759655,0.002746643003774807,7,False,3.403192133002449,c3d5,-73,-232,-73,-232,0.4145,0.0005,159.0,159.0,0.414,0.414,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,2,a8a6,36,303,377,0.012552542990306392,0.015300086000934243,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,3,a8a6,20,1194,1571,0.04397569899447262,0.05927668500225991,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,4,a8a6,5,2357,3928,0.12330307200318202,0.18258125698775984,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,5,a8a6,-3,6852,10780,0.27338389499345794,0.4559666519926395,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,6,a8a6,-6,23972,34752,1.0172085469821468,1.473176898987731,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_null_no_futility,7,a8a6,-2,41007,75759,1.9300115339865442,3.403189932985697,7,False,3.403192133002449,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,2758,0,0,3005,22,0,0,0,0,34865
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,1,h7h6,12,74,74,0.002965638996101916,0.002966839005239308,7,False,4.715266730025178,c3d5,-73,-232,-73,-232,0.4145,0.0005,159.0,159.0,0.414,0.414,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,2,a8a6,36,303,377,0.012633740989258513,0.015601780003635213,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,3,a8a6,20,1194,1571,0.04342520999489352,0.05902789000538178,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,4,a8a6,5,2676,4247,0.1269371979869902,0.18596648800303228,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,5,a8a6,-3,17209,21456,0.6043786100053694,0.7903462980175391,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,6,a8a6,-9,27348,48804,1.1978076440282166,1.9881554419989698,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_lmr_no_futility,7,a8a6,-2,77632,126436,2.727107888000319,4.715264630009187,7,False,4.715266730025178,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,816,977,726,0,0,0,0,0,0,61443
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,1,h7h6,12,74,74,0.0028326419997029006,0.0028338420088402927,7,False,9.868144590989687,c3d5,-73,-232,-73,-232,0.4145,0.0005,159.0,159.0,0.414,0.414,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,2,a8a6,36,303,377,0.01259194198064506,0.015426983998622745,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,3,a8a6,20,1194,1571,0.04301171799306758,0.058439701999304816,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,4,a8a6,5,3075,4646,0.15088910699705593,0.2093297090032138,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,5,a8a6,-3,18656,23302,0.660003267985303,0.8693342769984156,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,6,a8a6,-9,44534,67836,2.0897039560077246,2.959040132991504,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0176,r5k1/5ppp/2N1p3/p7/P7/1Pn2P2/6PP/R3K3 b - -,late_11_16+capture_available,training/data/samples/lichess_validation_250k.csv,no_selectivity,7,a8a6,-2,198816,266652,6.909101058001397,9.868142591003561,7,False,9.868144590989687,c3d5,-73,-310,-73,-310,0.4145,0.0,237.0,237.0,0.4145,0.4145,False,False,False,5253,0,0,0,0,0,0,0,0,126321
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,1,f6e4,97,97,97,0.0048418010119348764,0.004843000991968438,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,2,f6e4,119,508,605,0.038236815977143124,0.043080816976726055,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,3,f6e4,100,4811,5416,0.25559576001251116,0.29867767699761316,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,4,f6e4,119,5998,11414,0.4379739190044347,0.7366644959838595,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,5,f6e4,111,15874,27288,0.8550301659852266,1.5916960619797464,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,baseline,6,f6e4,119,54827,82115,3.7088894459884614,5.300587307981914,6,True,20.015132326981984,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2591,1606,1102,8108,57,20099,0,0,0,193348
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,1,f6e4,97,97,97,0.004879400017671287,0.004880699998466298,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,2,f6e4,119,508,605,0.03781812501256354,0.0427000249910634,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,3,f6e4,100,4811,5416,0.25463608000427485,0.29733730500447564,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,4,f6e4,119,16404,21820,1.2718021300097462,1.5691408349957783,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,5,f6e4,111,31002,52822,1.6429057179775555,3.212048152985517,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_null,6,f6e4,119,135483,188305,9.627132627007086,12.839182280004025,6,True,20.013187995995395,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2185,0,0,5425,78,40540,0,0,0,188921
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,1,f6e4,97,97,97,0.0048639999877195805,0.004865299997618422,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,2,f6e4,119,508,605,0.03794592199847102,0.042812322004465386,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,3,f6e4,100,4811,5416,0.2529511119937524,0.2957646340073552,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,4,f6e4,119,16404,21820,1.272728099982487,1.5684941340005025,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,5,f6e4,111,15790,37610,0.844947671983391,2.4134433059953153,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,null_safe,6,f6e4,119,59137,96747,4.118874034000328,6.532318940007826,6,True,20.019399062002776,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,3193,138,63,4341,51,14853,0,0,0,187681
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,1,f6e4,97,97,97,0.004777402005856857,0.004778502014232799,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,2,f6e4,119,508,605,0.0375282310124021,0.042307833005907014,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,3,f6e4,100,4811,5416,0.25908998999511823,0.301399323012447,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,4,f6e4,119,8851,14267,0.5496580350154545,0.8510591580125038,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,5,f6e4,111,39008,53275,2.297844796994468,3.1489056549908128,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_lmr,6,f6e4,119,64658,117933,4.183551027002977,7.3324585820082575,6,True,20.00392393299262,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1794,1502,1019,0,0,87392,0,0,0,193877
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,1,f6e4,97,97,97,0.004851400008192286,0.004852700018091127,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,2,f6e4,119,508,605,0.03740393300540745,0.04225793300429359,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,3,f6e4,100,4811,5416,0.2533511059882585,0.2956098389986437,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,4,f6e4,119,8851,14267,0.5498013269971125,0.8454129660094623,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,5,f6e4,111,28845,43112,1.537813768023625,2.3832283340161666,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,lmr_safe,6,f6e4,119,47639,90751,3.2318721339979675,5.615102167997975,6,True,20.000103118014522,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,1797,1292,886,1965,2,63463,0,0,0,193928
validation_0311,r2qr1k1/1ppb1pb1/3p1npp/p1n5/2PNPP2/2N3PP/PP4BK/1RBQR3 b - -,high_material_24_32+capture_rich,training/data/samples/lichess_validation_250k.csv,no_futility,1,f6e4,97,97,97,0.004891698976280168,0.00489289898541756,6,True,20.01051645699772,a5a4,-45,-163,-45,-163,0.446,0.0435,118.0,118.0,0.4025,0.4025,False,False,False,2352,1538,1056,7784,52,0,0,0,0,205504
